route_id,bus_route,distance_km,travel_time _minutes,bus_type,bus_type_num,fare_lkr,traffic_level,traffic_level_num,direction,direction_num,time_slot,time_slot_num,age_group,age_group_num,fuel_cost_lkr_per_l,distance_per_litre_km_per_l,est_fuel_cost_per_trip_lkr,frequency_per_day,passenger_count
69,Galle - Colombo,135,210,Normal,1,199,Medium,2,Down,2,00:00-05:59,1,Child,1,272.7,4.56,8067.91,20,53
30,Kandy - Nawalapitiya,40,80,Normal,1,52,Medium,2,Up,1,21:00-23:59,7,Child,1,265.24,5.88,1804.15,22,49
33,Badulla - Nuwara Eliya,45,60,Normal,1,155,High,3,Up,1,06:00-08:59,2,Adult,3,282.67,4.54,2802.61,18,62
23,Matara - Galle,35,50,Normal,1,86,Low,1,Up,1,06:00-08:59,2,Youth,2,299.92,6.05,1735.03,22,51
51,Colombo - Ratnapura,85,130,Normal,1,121,Medium,2,Down,2,12:00-14:59,4,Child,1,280.57,3.68,6482.67,20,48
36,Matara - Deniyaya,55,100,Normal,1,80,Low,1,Down,2,06:00-08:59,2,Senior,4,279.97,4.51,3413.88,12,61
25,Colombo - Gampaha,37,70,Normal,1,104,High,3,Up,1,06:00-08:59,2,Youth,2,285.91,4.47,2366.71,45,66
57,Kurunegala - Colombo,100,150,Normal,1,294,Low,1,Down,2,15:00-17:59,5,Youth,2,279.17,4.05,6892.67,20,58
51,Colombo - Ratnapura,85,130,Normal,1,258,Medium,2,Up,1,06:00-08:59,2,Adult,3,278.58,3.8,6234.11,20,72
4,Colombo - Wattala,15,40,Normal,1,14,High,3,Up,1,09:00-11:59,3,Child,1,285.58,6.22,688.68,70,49
17,Wariyapola - Kurunegala,28,50,Expressway,2,89,High,3,Down,2,09:00-11:59,3,Adult,3,287.11,6.79,1183.59,20,50
37,Polonnaruwa - Anuradhapura,60,50,Normal,1,138,Medium,2,Down,2,21:00-23:59,7,Youth,2,272.01,6.5,2511.3,20,52
28,Negombo - Colombo,40,90,Semi-Luxury,3,150,Low,1,Up,1,15:00-17:59,5,Youth,2,267.69,5.48,1952.39,40,50
52,Ratnapura - Colombo,85,130,Normal,1,124,High,3,Up,1,21:00-23:59,7,Child,1,281.37,4.24,5636.42,18,52
14,Kurunegala - Pothuhera,25,45,Normal,1,53,High,3,Down,2,12:00-14:59,4,Adult,3,285.69,5.98,1195.3,22,52
25,Colombo - Gampaha,37,70,Luxury,4,166,Medium,2,Down,2,00:00-05:59,1,Youth,2,267.22,4.16,2375.22,45,25
1,Kandy - Peradeniya,5,15,Expressway,2,5,Medium,2,Down,2,09:00-11:59,3,Senior,4,296.77,7.16,207.33,150,48
1,Kandy - Peradeniya,5,15,Normal,1,7,High,3,Up,1,12:00-14:59,4,Adult,3,281.53,7.23,194.61,150,56
3,Colombo - Dehiwala,12,30,Normal,1,14,Low,1,Down,2,21:00-23:59,7,Youth,2,291.07,6.8,513.94,100,51
25,Colombo - Gampaha,37,70,Normal,1,96,High,3,Up,1,18:00-20:59,6,Adult,3,274.46,4.49,2261.8,45,64
22,Kandy - Matale,35,50,Normal,1,79,Low,1,Down,2,15:00-17:59,5,Youth,2,285.74,5.61,1783.51,25,78
15,Galle - Hikkaduwa,25,60,Semi-Luxury,3,87,High,3,Down,2,21:00-23:59,7,Adult,3,283.59,5.47,1297.15,30,37
55,Ratnapura - Kandy,95,140,Normal,1,252,Medium,2,Down,2,00:00-05:59,1,Adult,3,276.86,5.5,4782.29,14,51
24,Monaragala - Wellawaya,35,60,Luxury,4,174,High,3,Up,1,06:00-08:59,2,Adult,3,289.63,5.39,1881.64,18,33
64,Vavuniya - Anuradhapura,120,160,Expressway,2,417,Medium,2,Down,2,18:00-20:59,6,Adult,3,283.93,5.32,6398.8,12,45
36,Matara - Deniyaya,55,100,Luxury,4,149,High,3,Down,2,15:00-17:59,5,Child,1,282.69,5.22,2978.32,12,39
66,Hambantota - Galle,130,180,Semi-Luxury,3,419,High,3,Up,1,06:00-08:59,2,Senior,4,267.19,4.3,8080.41,10,40
34,Hatton - Nuwara Eliya,45,90,Semi-Luxury,3,168,High,3,Down,2,09:00-11:59,3,Adult,3,281.7,5.64,2247.11,16,41
21,Galle - Matara,35,50,Semi-Luxury,3,153,High,3,Up,1,21:00-23:59,7,Adult,3,275.3,4.2,2291.89,20,42
25,Colombo - Gampaha,37,70,Semi-Luxury,3,148,High,3,Up,1,09:00-11:59,3,Youth,2,289.67,5,2144.28,45,40
20,Matara - Weligama,30,50,Normal,1,76,Medium,2,Down,2,09:00-11:59,3,Adult,3,280.56,6.11,1378.07,28,64
15,Galle - Hikkaduwa,25,60,Normal,1,60,Medium,2,Up,1,12:00-14:59,4,Youth,2,287.47,5.68,1266.02,30,57
68,Colombo - Galle,135,210,Semi-Luxury,3,570,Low,1,Up,1,00:00-05:59,1,Adult,3,272.48,3.48,10580.47,30,36
65,Galle - Hambantota,130,180,Normal,1,225,Medium,2,Down,2,15:00-17:59,5,Child,1,287.23,4.08,9150.61,12,51
1,Kandy - Peradeniya,5,15,Luxury,4,5,Low,1,Down,2,09:00-11:59,3,Youth,2,281.47,7.39,190.36,150,31
68,Colombo - Galle,135,210,Semi-Luxury,3,340,High,3,Up,1,21:00-23:59,7,Senior,4,284.01,4.31,8903.21,30,33
4,Colombo - Wattala,15,40,Normal,1,25,Medium,2,Down,2,09:00-11:59,3,Adult,3,277.35,6.19,671.79,70,50
33,Badulla - Nuwara Eliya,45,60,Expressway,2,153,Medium,2,Up,1,06:00-08:59,2,Adult,3,283.78,5.58,2288.21,18,52
52,Ratnapura - Colombo,85,130,Normal,1,228,Medium,2,Down,2,12:00-14:59,4,Youth,2,271.02,4.03,5720.17,18,39
3,Colombo - Dehiwala,12,30,Normal,1,18,Medium,2,Down,2,21:00-23:59,7,Adult,3,276.45,6.76,490.48,100,59
30,Kandy - Nawalapitiya,40,80,Normal,1,110,Medium,2,Up,1,09:00-11:59,3,Adult,3,274.53,6.13,1792.6,22,58
28,Negombo - Colombo,40,90,Luxury,4,175,Low,1,Up,1,00:00-05:59,1,Adult,3,273.93,5.98,1832.93,40,26
2,Galle - Unawatuna,8,25,Luxury,4,5,High,3,Down,2,18:00-20:59,6,Child,1,284.44,8.11,280.6,60,32
1,Kandy - Peradeniya,5,15,Normal,1,5,Medium,2,Up,1,06:00-08:59,2,Adult,3,272.5,8.24,165.42,150,64
1,Kandy - Peradeniya,5,15,Normal,1,5,High,3,Down,2,00:00-05:59,1,Adult,3,278.9,8.74,159.61,150,45
80,Jaffna - Anuradhapura,210,360,Luxury,4,569,Medium,2,Up,1,00:00-05:59,1,Child,1,275.94,3.94,14698.3,8,28
1,Kandy - Peradeniya,5,15,Expressway,2,5,High,3,Up,1,06:00-08:59,2,Senior,4,291.76,7.4,197.13,150,49
69,Galle - Colombo,135,210,Semi-Luxury,3,272,Medium,2,Down,2,12:00-14:59,4,Child,1,287.16,4.1,9460.16,20,39
4,Colombo - Wattala,15,40,Normal,1,31,High,3,Down,2,06:00-08:59,2,Adult,3,276.53,6.15,674.76,70,75
3,Colombo - Dehiwala,12,30,Normal,1,18,Low,1,Down,2,00:00-05:59,1,Adult,3,277.03,7.28,456.61,100,58
12,Habarana - Sigiriya,23,35,Expressway,2,66,High,3,Down,2,12:00-14:59,4,Youth,2,280.6,5.71,1131.05,30,48
1,Kandy - Peradeniya,5,15,Normal,1,6,Low,1,Down,2,00:00-05:59,1,Youth,2,279.5,8.36,167.14,150,53
12,Habarana - Sigiriya,23,35,Luxury,4,101,High,3,Up,1,15:00-17:59,5,Adult,3,262.65,5.25,1150.7,30,34
3,Colombo - Dehiwala,12,30,Normal,1,11,Low,1,Down,2,12:00-14:59,4,Senior,4,276.16,7.64,433.95,100,51
3,Colombo - Dehiwala,12,30,Normal,1,15,Medium,2,Down,2,18:00-20:59,6,Youth,2,264.8,6.98,455.18,100,48
30,Kandy - Nawalapitiya,40,80,Semi-Luxury,3,156,Low,1,Down,2,18:00-20:59,6,Adult,3,268.99,5.39,1997.2,22,33
15,Galle - Hikkaduwa,25,60,Normal,1,63,Medium,2,Up,1,00:00-05:59,1,Youth,2,269.34,6.27,1073.95,30,49
3,Colombo - Dehiwala,12,30,Expressway,2,25,Low,1,Up,1,00:00-05:59,1,Youth,2,274.12,7.55,435.66,100,44
50,Colombo - Chilaw (fast),80,120,Semi-Luxury,3,318,Medium,2,Up,1,09:00-11:59,3,Youth,2,287.67,4.26,5400.02,12,41
8,Ella - Bandarawela,20,35,Expressway,2,27,Medium,2,Down,2,00:00-05:59,1,Child,1,285.41,5.63,1013.51,20,44
11,Colombo - Homagama,23,55,Semi-Luxury,3,90,High,3,Up,1,06:00-08:59,2,Youth,2,278.6,5.45,1175.35,40,42
3,Colombo - Dehiwala,12,30,Expressway,2,26,Medium,2,Down,2,18:00-20:59,6,Adult,3,278.03,6.91,482.54,100,41
35,Colombo - Avissawella,48,110,Semi-Luxury,3,206,Low,1,Up,1,15:00-17:59,5,Adult,3,278.59,5.37,2489.78,30,44
65,Galle - Hambantota,130,180,Normal,1,177,Low,1,Up,1,06:00-08:59,2,Child,1,275.04,3.83,9330.93,12,62
44,Nuwara Eliya - Kandy,75,120,Expressway,2,244,Medium,2,Down,2,06:00-08:59,2,Adult,3,270.53,3.74,5423.32,12,61
1,Kandy - Peradeniya,5,15,Semi-Luxury,3,5,Low,1,Up,1,18:00-20:59,6,Child,1,274.59,7.69,178.52,150,39
33,Badulla - Nuwara Eliya,45,60,Normal,1,55,Medium,2,Up,1,00:00-05:59,1,Child,1,279.6,5.31,2368.13,18,46
1,Kandy - Peradeniya,5,15,Normal,1,5,Low,1,Up,1,09:00-11:59,3,Adult,3,276.43,8.47,163.26,150,57
45,Kandy - Hatton,75,140,Expressway,2,300,Medium,2,Up,1,15:00-17:59,5,Youth,2,285.33,4.73,4524.74,12,54
29,Chilaw - Negombo,40,60,Luxury,4,178,High,3,Up,1,00:00-05:59,1,Adult,3,272.67,5.75,1896.12,20,35
61,Trincomalee - Batticaloa,120,150,Luxury,4,624,Medium,2,Down,2,15:00-17:59,5,Adult,3,280.18,4.67,7199.58,14,34
66,Hambantota - Galle,130,180,Expressway,2,436,Medium,2,Up,1,00:00-05:59,1,Youth,2,278.9,3.78,9597.64,10,43
76,Colombo - Chilaw (via Puttalam),180,240,Semi-Luxury,3,494,Low,1,Down,2,21:00-23:59,7,Senior,4,274.19,4.64,10642.56,8,36
15,Galle - Hikkaduwa,25,60,Luxury,4,52,High,3,Down,2,09:00-11:59,3,Child,1,289.71,6.13,1182.43,30,30
67,Negombo - Kurunegala,130,180,Normal,1,228,High,3,Down,2,09:00-11:59,3,Senior,4,270.47,4.02,8745.82,12,50
88,Colombo - Trincomalee,300,420,Normal,1,907,High,3,Up,1,15:00-17:59,5,Youth,2,281.07,3.22,26174.08,8,75
23,Matara - Galle,35,50,Normal,1,82,Low,1,Up,1,12:00-14:59,4,Adult,3,268.33,5.12,1833.01,22,66
38,Kandy - Dambulla,70,110,Normal,1,174,Medium,2,Up,1,15:00-17:59,5,Adult,3,261.81,5,3662.22,18,72
27,Colombo - Kalutara,40,60,Normal,1,59,Low,1,Down,2,06:00-08:59,2,Senior,4,292.24,4.95,2359.61,30,54
35,Colombo - Avissawella,48,110,Normal,1,150,Medium,2,Down,2,15:00-17:59,5,Adult,3,278.56,4.93,2710.51,30,70
56,Colombo - Kurunegala,100,150,Luxury,4,510,Medium,2,Down,2,09:00-11:59,3,Adult,3,277.3,4.14,6699.7,25,33
6,Colombo - Moratuwa,18,50,Normal,1,43,High,3,Down,2,00:00-05:59,1,Adult,3,279.52,5.8,867.72,60,51
28,Negombo - Colombo,40,90,Luxury,4,180,Medium,2,Up,1,09:00-11:59,3,Youth,2,272.15,4.66,2336.52,40,29
49,Chilaw - Colombo,80,120,Normal,1,251,Medium,2,Up,1,06:00-08:59,2,Adult,3,279.75,4.74,4717.23,16,63
5,Colombo - Maharagama,16,45,Normal,1,31,Medium,2,Up,1,00:00-05:59,1,Adult,3,275.21,6.46,681.53,80,60
4,Colombo - Wattala,15,40,Semi-Luxury,3,22,Medium,2,Down,2,18:00-20:59,6,Senior,4,279.73,6.8,617.47,70,41
26,Colombo - Negombo,40,90,Semi-Luxury,3,71,Medium,2,Up,1,00:00-05:59,1,Child,1,283.18,4.89,2316.13,40,41
88,Colombo - Trincomalee,300,420,Normal,1,915,High,3,Down,2,18:00-20:59,6,Youth,2,276.31,3.37,24603.63,8,71
16,Colombo - Panadura,27,60,Luxury,4,102,Low,1,Down,2,09:00-11:59,3,Youth,2,276.74,5.37,1391.36,50,30
35,Colombo - Avissawella,48,110,Normal,1,70,High,3,Down,2,18:00-20:59,6,Child,1,277.82,4.71,2832.05,30,43
6,Colombo - Moratuwa,18,50,Normal,1,38,Low,1,Down,2,06:00-08:59,2,Youth,2,286.15,5.4,954.02,60,56
45,Kandy - Hatton,75,140,Normal,1,234,Low,1,Down,2,18:00-20:59,6,Adult,3,269.64,4.33,4666.02,12,55
10,Kuliyapitiya - Kurunegala,22,40,Luxury,4,87,Medium,2,Up,1,09:00-11:59,3,Youth,2,273.14,5.85,1026.54,24,27
1,Kandy - Peradeniya,5,15,Normal,1,5,Low,1,Up,1,06:00-08:59,2,Senior,4,248.02,7.54,164.5,150,63
11,Colombo - Homagama,23,55,Semi-Luxury,3,91,Medium,2,Down,2,15:00-17:59,5,Adult,3,277.5,5.87,1087.04,40,44
10,Kuliyapitiya - Kurunegala,22,40,Normal,1,39,Medium,2,Down,2,12:00-14:59,4,Adult,3,266.55,5.89,996.01,24,65
1,Kandy - Peradeniya,5,15,Normal,1,6,Medium,2,Down,2,21:00-23:59,7,Adult,3,271.64,7.47,181.92,150,53
35,Colombo - Avissawella,48,110,Normal,1,130,Low,1,Up,1,09:00-11:59,3,Youth,2,273.93,4.71,2791.09,30,53
66,Hambantota - Galle,130,180,Luxury,4,646,Medium,2,Up,1,12:00-14:59,4,Youth,2,275.65,3.57,10046.87,10,29
17,Wariyapola - Kurunegala,28,50,Semi-Luxury,3,55,Medium,2,Down,2,00:00-05:59,1,Senior,4,255.69,5.7,1256.5,20,41
24,Monaragala - Wellawaya,35,60,Semi-Luxury,3,121,Medium,2,Up,1,06:00-08:59,2,Adult,3,280.63,5.39,1823.92,18,57
3,Colombo - Dehiwala,12,30,Normal,1,19,Low,1,Up,1,06:00-08:59,2,Adult,3,280.52,7.06,476.59,100,68
93,Jaffna - Colombo,400,480,Normal,1,616,High,3,Up,1,21:00-23:59,7,Child,1,276.54,3.42,32385.14,5,51
24,Monaragala - Wellawaya,35,60,Semi-Luxury,3,68,Medium,2,Down,2,09:00-11:59,3,Child,1,281.41,6.32,1559.31,18,43
13,Ella - Badulla,25,40,Normal,1,31,Low,1,Down,2,12:00-14:59,4,Senior,4,278.04,5.65,1229.92,20,50
5,Colombo - Maharagama,16,45,Normal,1,34,High,3,Down,2,15:00-17:59,5,Adult,3,260.15,6.54,636.46,80,74
76,Colombo - Chilaw (via Puttalam),180,240,Luxury,4,554,High,3,Down,2,18:00-20:59,6,Senior,4,268.58,3.69,13092.11,8,33
9,Sigiriya - Dambulla,20,30,Normal,1,39,Medium,2,Down,2,09:00-11:59,3,Adult,3,289.91,6.63,873.95,30,47
3,Colombo - Dehiwala,12,30,Expressway,2,24,High,3,Down,2,12:00-14:59,4,Youth,2,284.58,6.73,507.06,100,47
91,Batticaloa - Colombo,320,450,Normal,1,488,Low,1,Down,2,09:00-11:59,3,Child,1,272.22,3.44,25326.96,5,58
21,Galle - Matara,35,50,Normal,1,93,High,3,Up,1,21:00-23:59,7,Youth,2,270.65,4.68,2025.84,20,50
68,Colombo - Galle,135,210,Normal,1,435,High,3,Up,1,09:00-11:59,3,Youth,2,277.11,4.21,8891.22,30,54
3,Colombo - Dehiwala,12,30,Normal,1,20,High,3,Up,1,06:00-08:59,2,Youth,2,282.06,7.36,459.84,100,60
30,Kandy - Nawalapitiya,40,80,Semi-Luxury,3,72,Medium,2,Up,1,09:00-11:59,3,Child,1,273.7,5.66,1932.64,22,38
10,Kuliyapitiya - Kurunegala,22,40,Normal,1,49,Medium,2,Up,1,06:00-08:59,2,Youth,2,281.46,6.51,950.46,24,70
91,Batticaloa - Colombo,320,450,Normal,1,1091,High,3,Up,1,21:00-23:59,7,Youth,2,262.63,3.57,23511.38,5,50
16,Colombo - Panadura,27,60,Normal,1,66,Low,1,Up,1,12:00-14:59,4,Adult,3,284.73,5.53,1388.95,50,53
35,Colombo - Avissawella,48,110,Luxury,4,144,Low,1,Down,2,21:00-23:59,7,Senior,4,262.73,4.77,2642.36,30,34
46,Colombo - Chilaw,80,120,Normal,1,259,Low,1,Down,2,15:00-17:59,5,Adult,3,263.86,5.22,4046.69,18,75
23,Matara - Galle,35,50,Semi-Luxury,3,123,Low,1,Up,1,00:00-05:59,1,Youth,2,294.13,5.66,1819.85,22,39
31,Puttalam - Chilaw,40,60,Normal,1,109,Low,1,Down,2,09:00-11:59,3,Youth,2,287.84,5.11,2255.09,20,61
4,Colombo - Wattala,15,40,Semi-Luxury,3,42,Medium,2,Down,2,00:00-05:59,1,Youth,2,279.9,7.45,563.51,70,40
5,Colombo - Maharagama,16,45,Luxury,4,45,Low,1,Up,1,12:00-14:59,4,Adult,3,257.43,5.1,807.09,80,29
10,Kuliyapitiya - Kurunegala,22,40,Semi-Luxury,3,71,Medium,2,Up,1,09:00-11:59,3,Adult,3,275.59,6.13,989.1,24,35
18,Kurunegala - Melsiripura,30,50,Normal,1,82,Medium,2,Down,2,15:00-17:59,5,Youth,2,266.49,6.31,1266.36,20,64
74,Nuwara Eliya - Colombo,180,300,Luxury,4,661,Medium,2,Down,2,00:00-05:59,1,Senior,4,283.12,3.52,14475.5,6,30
46,Colombo - Chilaw,80,120,Normal,1,235,High,3,Down,2,00:00-05:59,1,Adult,3,283.88,5.44,4177.03,18,50
68,Colombo - Galle,135,210,Normal,1,387,High,3,Down,2,12:00-14:59,4,Adult,3,266.56,3.35,10729.43,30,63
12,Habarana - Sigiriya,23,35,Normal,1,57,Low,1,Up,1,15:00-17:59,5,Adult,3,276.38,6.29,1010.09,30,62
29,Chilaw - Negombo,40,60,Normal,1,39,Medium,2,Down,2,21:00-23:59,7,Child,1,279.08,5.99,1864.83,20,40
69,Galle - Colombo,135,210,Semi-Luxury,3,536,Low,1,Up,1,15:00-17:59,5,Adult,3,258.18,3.99,8741.76,20,49
69,Galle - Colombo,135,210,Expressway,2,333,Medium,2,Up,1,15:00-17:59,5,Senior,4,282.1,4.18,9104.93,20,57
11,Colombo - Homagama,23,55,Normal,1,28,Low,1,Up,1,06:00-08:59,2,Senior,4,274.82,6.22,1015.41,40,60
1,Kandy - Peradeniya,5,15,Normal,1,7,High,3,Up,1,15:00-17:59,5,Youth,2,273.9,7.21,189.84,150,58
24,Monaragala - Wellawaya,35,60,Expressway,2,60,High,3,Up,1,09:00-11:59,3,Senior,4,264.21,5.99,1543.06,18,46
64,Vavuniya - Anuradhapura,120,160,Normal,1,220,High,3,Down,2,18:00-20:59,6,Senior,4,284.09,4.95,6888.6,12,46
92,Colombo - Jaffna,400,480,Semi-Luxury,3,1146,Medium,2,Down,2,18:00-20:59,6,Senior,4,282.83,3.85,29389.37,8,41
48,Kurunegala - Kandy,80,110,Normal,1,224,Medium,2,Up,1,21:00-23:59,7,Youth,2,283.83,4.57,4967.65,18,53
88,Colombo - Trincomalee,300,420,Luxury,4,977,High,3,Down,2,21:00-23:59,7,Senior,4,279.28,3.57,23454.47,8,23
26,Colombo - Negombo,40,90,Normal,1,108,Low,1,Up,1,12:00-14:59,4,Adult,3,271.67,5.56,1953.48,40,50
7,Colombo - Piliyandala,20,50,Normal,1,36,Medium,2,Down,2,15:00-17:59,5,Adult,3,280.37,5.76,972.69,35,63
27,Colombo - Kalutara,40,60,Normal,1,120,Medium,2,Up,1,15:00-17:59,5,Youth,2,281.99,5.1,2212.73,30,70
3,Colombo - Dehiwala,12,30,Normal,1,9,Low,1,Down,2,12:00-14:59,4,Senior,4,276.42,6.67,497.65,100,71
68,Colombo - Galle,135,210,Normal,1,265,Medium,2,Down,2,15:00-17:59,5,Senior,4,269.8,4.25,8579.97,30,69
23,Matara - Galle,35,50,Normal,1,46,Medium,2,Up,1,06:00-08:59,2,Child,1,274.63,5.3,1814.62,22,68
37,Polonnaruwa - Anuradhapura,60,50,Semi-Luxury,3,240,Medium,2,Up,1,15:00-17:59,5,Adult,3,282.44,7.42,2283.14,20,52
52,Ratnapura - Colombo,85,130,Normal,1,222,Medium,2,Up,1,12:00-14:59,4,Youth,2,285.27,4.18,5803.32,18,45
49,Chilaw - Colombo,80,120,Expressway,2,141,Medium,2,Up,1,00:00-05:59,1,Child,1,287.49,4.13,5575.34,16,46
4,Colombo - Wattala,15,40,Normal,1,19,Low,1,Up,1,21:00-23:59,7,Senior,4,276.9,5.57,745.93,70,61
86,Colombo - Badulla,250,360,Normal,1,739,Medium,2,Down,2,15:00-17:59,5,Adult,3,291.76,3.39,21488.77,9,63
26,Colombo - Negombo,40,90,Luxury,4,191,High,3,Up,1,12:00-14:59,4,Adult,3,278.78,5.22,2137.08,40,30
56,Colombo - Kurunegala,100,150,Expressway,2,420,High,3,Up,1,09:00-11:59,3,Adult,3,279.39,4.49,6215.62,25,42
13,Ella - Badulla,25,40,Luxury,4,50,Low,1,Up,1,18:00-20:59,6,Child,1,267.72,5.76,1161.68,20,32
4,Colombo - Wattala,15,40,Normal,1,30,Medium,2,Up,1,21:00-23:59,7,Adult,3,269.32,5.99,674.11,70,61
55,Ratnapura - Kandy,95,140,Semi-Luxury,3,197,Medium,2,Up,1,21:00-23:59,7,Child,1,285.13,4.94,5488.21,14,45
3,Colombo - Dehiwala,12,30,Normal,1,17,High,3,Up,1,18:00-20:59,6,Adult,3,282.11,7.12,475.35,100,55
29,Chilaw - Negombo,40,60,Normal,1,96,Medium,2,Up,1,00:00-05:59,1,Adult,3,283.55,5.14,2205.93,20,57
63,Batticaloa - Trincomalee,120,150,Normal,1,212,Medium,2,Up,1,15:00-17:59,5,Senior,4,254.64,5.72,5342.42,14,55
47,Kandy - Kurunegala,80,110,Normal,1,216,Medium,2,Down,2,18:00-20:59,6,Adult,3,283.74,5.72,3964.99,16,50
1,Kandy - Peradeniya,5,15,Normal,1,5,Low,1,Down,2,15:00-17:59,5,Youth,2,286.04,7.26,196.96,150,61
32,Hambantota - Tissamaharama,40,70,Semi-Luxury,3,81,High,3,Up,1,09:00-11:59,3,Child,1,283.83,6.11,1857.31,18,36
57,Kurunegala - Colombo,100,150,Expressway,2,343,Medium,2,Up,1,21:00-23:59,7,Youth,2,274.89,4.83,5696.85,20,38
45,Kandy - Hatton,75,140,Normal,1,216,Medium,2,Up,1,09:00-11:59,3,Youth,2,261.82,3.97,4946.36,12,57
20,Matara - Weligama,30,50,Normal,1,79,High,3,Up,1,00:00-05:59,1,Adult,3,275.71,6.8,1216.69,28,59
3,Colombo - Dehiwala,12,30,Semi-Luxury,3,27,Medium,2,Down,2,12:00-14:59,4,Adult,3,279.83,7.19,467.32,100,44
16,Colombo - Panadura,27,60,Semi-Luxury,3,85,High,3,Down,2,06:00-08:59,2,Adult,3,279.43,4.6,1640.66,50,54
26,Colombo - Negombo,40,90,Normal,1,103,Medium,2,Up,1,15:00-17:59,5,Youth,2,271.96,5.79,1877.71,40,73
6,Colombo - Moratuwa,18,50,Normal,1,35,Medium,2,Down,2,06:00-08:59,2,Youth,2,276.3,5.35,928.77,60,62
68,Colombo - Galle,135,210,Luxury,4,688,Low,1,Up,1,00:00-05:59,1,Adult,3,271.66,4.38,8368.67,30,33
13,Ella - Badulla,25,40,Normal,1,63,Medium,2,Up,1,12:00-14:59,4,Adult,3,278.74,6.91,1008,20,55
36,Matara - Deniyaya,55,100,Normal,1,141,Medium,2,Up,1,09:00-11:59,3,Adult,3,271.06,5.76,2589.36,12,58
59,Trincomalee - Habarana,110,140,Expressway,2,395,High,3,Down,2,12:00-14:59,4,Youth,2,275.55,4.36,6948.22,10,49
70,Anuradhapura - Trincomalee,150,200,Normal,1,442,Low,1,Down,2,21:00-23:59,7,Adult,3,269.78,3.89,10405.3,10,59
20,Matara - Weligama,30,50,Normal,1,45,High,3,Down,2,06:00-08:59,2,Senior,4,266.19,6.43,1241.9,28,61
88,Colombo - Trincomalee,300,420,Normal,1,1041,High,3,Down,2,21:00-23:59,7,Adult,3,289.09,3.52,24634.7,8,69
4,Colombo - Wattala,15,40,Normal,1,29,High,3,Up,1,06:00-08:59,2,Adult,3,267.7,5.9,680.74,70,63
5,Colombo - Maharagama,16,45,Semi-Luxury,3,52,High,3,Up,1,06:00-08:59,2,Adult,3,282.63,5.26,859.23,80,48
66,Hambantota - Galle,130,180,Luxury,4,569,Low,1,Down,2,09:00-11:59,3,Adult,3,281.44,3.78,9685.84,10,29
39,Matara - Hambantota,70,90,Normal,1,97,High,3,Up,1,15:00-17:59,5,Child,1,291.07,4.21,4840.8,15,72
26,Colombo - Negombo,40,90,Luxury,4,129,High,3,Down,2,06:00-08:59,2,Senior,4,276.84,5.77,1918.16,40,38
20,Matara - Weligama,30,50,Normal,1,64,Medium,2,Down,2,18:00-20:59,6,Youth,2,283.72,5.22,1630.28,28,49
56,Colombo - Kurunegala,100,150,Luxury,4,554,Low,1,Up,1,15:00-17:59,5,Youth,2,273.94,4.34,6307.49,25,34
5,Colombo - Maharagama,16,45,Semi-Luxury,3,40,High,3,Up,1,12:00-14:59,4,Adult,3,277.49,6.72,661.09,80,45
6,Colombo - Moratuwa,18,50,Luxury,4,59,Medium,2,Down,2,12:00-14:59,4,Adult,3,271.15,6.78,719.53,60,28
13,Ella - Badulla,25,40,Semi-Luxury,3,77,Medium,2,Down,2,00:00-05:59,1,Adult,3,277.66,6.13,1132.74,20,39
9,Sigiriya - Dambulla,20,30,Normal,1,41,Low,1,Up,1,06:00-08:59,2,Adult,3,272.59,6.46,843.59,30,57
15,Galle - Hikkaduwa,25,60,Normal,1,60,Medium,2,Down,2,21:00-23:59,7,Youth,2,281.23,5.63,1248.43,30,56
1,Kandy - Peradeniya,5,15,Normal,1,5,High,3,Up,1,15:00-17:59,5,Adult,3,274.85,9.05,151.8,150,66
25,Colombo - Gampaha,37,70,Luxury,4,187,Low,1,Down,2,09:00-11:59,3,Adult,3,291.48,4.51,2389.05,45,31
71,Kandy - Badulla,160,210,Normal,1,258,Medium,2,Up,1,12:00-14:59,4,Senior,4,274.56,4.37,10055.33,10,56
15,Galle - Hikkaduwa,25,60,Semi-Luxury,3,98,High,3,Up,1,06:00-08:59,2,Adult,3,273.13,5.74,1188.97,30,51
5,Colombo - Maharagama,16,45,Normal,1,29,Low,1,Up,1,21:00-23:59,7,Youth,2,274.53,5.9,744.78,80,63
11,Colombo - Homagama,23,55,Normal,1,23,Medium,2,Down,2,15:00-17:59,5,Child,1,266.03,6.54,935.07,40,62
24,Monaragala - Wellawaya,35,60,Normal,1,59,High,3,Down,2,18:00-20:59,6,Senior,4,274.44,5.57,1723.54,18,58
1,Kandy - Peradeniya,5,15,Expressway,2,5,High,3,Down,2,18:00-20:59,6,Child,1,284.12,7.78,182.55,150,40
9,Sigiriya - Dambulla,20,30,Normal,1,22,High,3,Down,2,12:00-14:59,4,Senior,4,287.51,6.21,926.15,30,56
24,Monaragala - Wellawaya,35,60,Semi-Luxury,3,153,High,3,Up,1,06:00-08:59,2,Adult,3,284.94,5.33,1870.32,18,42
58,Vavuniya - Mannar,100,150,Normal,1,145,Medium,2,Down,2,06:00-08:59,2,Child,1,271.67,4.89,5560.03,8,67
55,Ratnapura - Kandy,95,140,Normal,1,273,Medium,2,Down,2,15:00-17:59,5,Adult,3,277.24,5.27,4998.69,14,66
